"","EUKAP2_00000006","EUKAP2_00000044","EUKAP1_00000108","EUKAP2_00000018","EUKAP2_00000002","EUKAP1_00000028","EUKAP2_00000186","EUKAP1_00000465","EUKAP1_00000186","EUKAP1_00000177","EUKAP2_00000030","EUKAP2_00000022","EUKAP1_00000039","EUKAP1_00000072","EUKAP2_00000154","EUKAP1_00000459","EUKAP2_00000193","EUKAP1_00000329","EUKAP1_00000033","EUKAP1_00001012","EUKAP2_00000240","EUKAP2_00000191","EUKAP2_00000530","EUKAP2_00000095","EUKAP1_00000206","EUKAP1_00000011","EUKAP1_00000092","EUKAP1_00001538","EUKAP1_00000188","EUKAP2_00001219","EUKAP1_00000190","EUKAP2_00000008","EUKAP1_00000085","EUKAP2_00000474","EUKAP1_00003256","EUKAP300000070","EUKAP2_00001065","EUKAP2_00001127","EUKAP1_00000357","EUKAP1_00000701","EUKAP1_00003304","EUKAP2_00002016","EUKAP1_00000811","EUKAP1_00000713","EUKAP2_00000971","EUKAP2_00001304","EUKAP1_00000035","EUKAP1_00000326","EUKAP1_00001471","EUKAP1_00000406","EUKAP1_00001769","EUKAP1_00000362","EUKAP1_00004847","EUKAP2_00001858","EUKAP2_00001291","EUKAP1_00000529","EUKAP2_00002179","EUKAP1_00000828","EUKAP2_00012119","EUKAP1_00000738","EUKAP1_00001887","EUKAP2_00022484","EUKAP1_00001587","EUKAP2_00003841","EUKAP1_00002171","EUKAP1_00000777","EUKAP1_00008737","EUKAP1_00002035","EUKAP1_00005032","EUKAP2_00000709","EUKAP1_00000169","EUKAP1_00004792","EUKAP1_00020370","EUKAP2_00001740","EUKAP2_00009458","EUKAP2_00003831","EUKAP1_00023690","EUKAP2_00022266","EUKAP2_00010014","EUKAP1_00057446","EUKAP2_00045451","EUKAP300018830","EUKAP1_00064447","EUKAP2_00070726","EUKAP300156660","EUKAP300243013","EUKAP1_00194237","EUKAP300050198","EUKAP1_00392433","EUKAP301198149","EUKAP300118644","EUKAP300121790"
"Y_54",0.342420173953651,0.056972739478139,0.11814838596696,0.0134843266592727,0.218609538263966,0.0146518008289067,0.0461736034090246,0.00636273422450528,0.000583737084816998,0.0001751211254451,0.0203140505516315,0.00992353044188897,0.00251006946471309,0.0173369914190649,0.0175704862529917,0.000525363376335298,0.0123752261981204,5.83737084816998e-05,0.0001167474169634,0.0010507267526706,0.0109158834860779,0.000642110793298698,0.0185044655886988,0.00180958496293269,0,0,0.0012842215865974,0,0,0.0132508318253459,0,0.00671297647539548,0,0.00601249197361508,0.00502013892942618,0.000233494833926799,0,0.00706321872628568,0.00291868542408499,0.000700484501780398,0,0.00315218025801179,0.000933979335707197,0,0.00834744031288308,0.00379429105131049,0,0,0.0001167474169634,0,0,0.00356079621738369,0.000525363376335298,0.000408615959371899,0.00186795867141439,0.0015177164205242,0.000291868542408499,0,0.000291868542408499,0,0.000233494833926799,0.0001167474169634,0,0,0,0,0,0.0001167474169634,0,0,0,0,0,0.000233494833926799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83737084816998e-05,0,0,0
"Y_55",0.484773222268924,0.115968056245463,0.07951549424936,0.00496733025104123,0.0907493026632532,0.00229261396201903,0.0350005731534905,0.00626647816285201,0.00126093767911047,0,0.0171181842497421,0.0151694623820259,0.000343892094302854,0.017232814947843,0.0152458828474265,7.64204654006343e-05,0.0236903442741966,0,0,0.000917045584807612,0.0109281265522907,0.000343892094302854,0.0101639218982844,0.0100110809674831,0,0,0.0013373581445111,0,0.000152840930801269,0.0156279851744297,0,0.00531122234534408,0,0.00397386420083298,0.00275113675442283,0.000305681861602537,0,0.00695426235145772,0.00248366512552061,7.64204654006343e-05,0,0.00298039815062474,0.000382102327003171,0,0.00385923350273203,0.00324786977952696,0,0,0,0,0,0.00206335256581713,0.00080241488670666,0.000611363723205074,0.00137556837721142,0.000114630698100951,0.000343892094302854,0,0.00026747162890222,0,0.000191051163501586,0.000382102327003171,0,0,0,0.000152840930801269,0,0.0013373581445111,0,0,0,0.000114630698100951,0.000191051163501586,0.000382102327003171,0,0,0,0,0,0,0,0,0,0.000191051163501586,0,0,0,0,0,0,0,0
"Y_60",0.555157420082132,0.0675577743779692,0.092479265641356,0.00165069651340688,0.0591432482486513,0.00269747966825026,0.0292696674450439,0.00450921974394074,0.00116756582655608,0,0.0128834849826878,0.0261695788710846,0.00173121829454868,0.0185200096626137,0.0165069651340688,0,0.036033497060955,0,0,0.000322087124567195,0.00885739592559787,0.000161043562283598,0.00934052661244867,0.00458974152508254,0,0,0.00068443513970529,0,0,0.00897817859731057,0,0.00374426282309365,0,0.00495208954022063,0.00458974152508254,0.000362348015138095,0,0.0101457444238667,0.000281826233996296,0.000161043562283598,0,0.000322087124567195,0,0,0.00310008857395926,0.00161043562283598,0,0,0,0,0,0.000926000483130687,0,0,0.00128834849826878,0.0072872211933328,0.00165069651340688,0,0.000563652467992592,0,0.000362348015138095,8.05217811417989e-05,0,0,0,0,0,0,0,0,0,0,4.02608905708994e-05,4.02608905708994e-05,0,0,0,0,0,0,0,0,0,8.05217811417989e-05,0,0,0,0,0,0,0,0
"Y_62",0.600421208412784,0.0336397529669579,0.0854654637561545,0.000113840111563309,0.074337592850841,0.000825340808833993,0.0303383897316219,0.00352904345846259,0.00108148105985144,0,0.0171329367902781,0.0202919998861599,0.00657426644278111,0.0162791359535532,0.0226826422289894,0,0.014827674531121,0,0,0.00042690041836241,0.00620428608020036,0,0.00919258900873723,0.0124939522440732,0,0,0.00085380083672482,0,0,0.00788342772575917,0,0.00293138287275522,0,0.00512280502034892,0.00338674331900845,0.000569200557816547,0,0.00648888635910863,0.000882260864615647,5.69200557816547e-05,0,0.00042690041836241,0,0,0.00244756239861115,0.00184990181290378,0,0,0,0,0,0.00663118649856277,8.5380083672482e-05,0,0.000967640948288129,0.00153684150610468,0,0,0.000369980362580755,0,0.000341520334689928,0,0,0,0,0.000199220195235791,2.84600278908273e-05,0.000711500697270683,0,0,0,0,0.000284600278908273,0,0,0,0,0,0,0,0,2.84600278908273e-05,0,0,0,0,0,0,5.69200557816547e-05,0,0,0
"Y_63",0.708148148148148,0.0410185185185185,0.104537037037037,0,0.0392592592592592,0.000277777777777778,0.0186111111111111,0.00222222222222222,0.000185185185185185,0,0.00925925925925926,0.0142592592592593,0.000648148148148148,0.0103703703703704,0.015462962962963,0,0.00398148148148148,0,0,0.00185185185185185,0.00342592592592592,9.25925925925926e-05,0.00703703703703703,0.000925925925925926,0,0,0.000462962962962963,0,0,0.00138888888888889,0,0.00203703703703704,0,0.00398148148148148,0.00212962962962963,0.00138888888888889,0,0.00305555555555555,0,0,0,0.000185185185185185,0,0,0.000648148148148148,0.000555555555555555,0,0,0,0,0,0.00037037037037037,0,9.25925925925926e-05,0.000277777777777778,0.000555555555555555,0,0,0.000185185185185185,9.25925925925926e-05,0.000648148148148148,0,0,0,0,0,0,9.25925925925926e-05,0,0,0,0,0.000277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_64",0.672624512279091,0.0182751893504705,0.105634610970851,0,0.0523869635070002,0.00200826256598577,0.0228081248565527,0.00243860454441129,0.000487720908882258,0,0.0152914849667202,0.0223777828781271,0.00321322010557723,0.0144594904750975,0.021431030525591,0,0.000401652513197154,0,0,0.000344273582740418,0.00390176727105807,0.000200826256598577,0.00499196694973606,0.000114757860913473,0,0,0.000430341978425522,0,0,0.00456162497131053,0,0.00263943080100987,0,0.00341404636217581,0.00427473031902685,0.000258205187055313,0,0.00438948817994033,0.00100413128299288,5.73789304567363e-05,0,0.000573789304567363,0,0,0.00223777828781271,0.000487720908882258,0,0,0,0,0,0.00935276566444801,0,2.86894652283681e-05,0.000745926095937572,0.000430341978425522,0,0,0.00031558411751205,2.86894652283681e-05,0.000889373422079412,5.73789304567363e-05,0,0,0,5.73789304567363e-05,0,0,0.000200826256598577,0,0,2.86894652283681e-05,0.000114757860913473,0,0,0,0,0,0,0,0,0,0,2.86894652283681e-05,0,0,0,0,0,0,0,0
"Y_65",0.713076474022183,0.0751313485113835,0.0819614711033275,0.000175131348511383,0.0192644483362522,0,0.0120840630472855,0.00221833041447752,0.000116754232340922,0,0.0106246351430239,0.0275539988324577,0.000467016929363689,0.00893169877408056,0.0136602451838879,0,0.000934033858727379,0,0,0.00140105078809107,0.00233508464681845,0,0.00321074138937536,0.00718038528896672,0,0,0.000116754232340922,0,0,0.0028604786923526,0,0.00251021599532983,0,0.0042031523642732,0.00344424985405721,0.000233508464681845,0,0.00280210157618214,0.000116754232340922,0,0,0,0,0,0.000758902510215995,0,0,0,0,0,0,0.000233508464681845,0,0,0.000408639813193228,0.00128429655575015,0.000175131348511383,0,0,0,0.000291885580852306,5.83771161704612e-05,0,0,0,0,0,5.83771161704612e-05,0,0,0,0,0.000116754232340922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_66",0.56399217221135,0.119178082191781,0.0892367906066536,0,0.0293542074363992,0.000293542074363992,0.0353228962818004,0.00352250489236791,9.78473581213307e-05,0,0.0212328767123288,0.0352250489236791,0.00185909980430528,0.010665362035225,0.0339530332681018,0,0.0120352250489237,0,0,0.000195694716242661,0.00410958904109589,0,0.00782778864970646,0.00146771037181996,0,0,0.000195694716242661,0,0,0.00352250489236791,0,0.00117416829745597,0,0.00479452054794521,0.00518590998043053,9.78473581213307e-05,0,0.00724070450097847,0.000587084148727984,0,0,0.000195694716242661,0,0,0.000587084148727984,0.000587084148727984,0,0,0,0,0,0.000391389432485323,0,0,0.00264187866927593,0.00225048923679061,0,0,0,0,0.000391389432485323,0,0,0,0,9.78473581213307e-05,0,0.000293542074363992,0,0,0,0,0.000195694716242661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_67",0.251014858313956,0.0104047609663816,0.0415402199188113,0.175698577227762,0.00248295432152288,0.131202459307138,0.00472943680290072,0.000709415520435108,0.00228589445473535,0.0569108895282387,0.00386237338903559,0.0204942261459031,0.0149765498758523,0.0138730146218421,0.00670003547077602,0.0474914278957947,0.00102471130729516,0.0272730855633942,0.000315295786860048,3.9411973357506e-05,0.000433531706932566,0.000315295786860048,0.00244354234816537,0.0102865250463091,0.0161589090765775,0.0193118669451779,0.00622709179048595,0.000472943680290072,0.00882828203208135,0.000512355653647578,0.0221101170535609,0.000867063413865132,0.0178930359043077,0.000472943680290072,0.00362590154889055,7.8823946715012e-05,0,0.000945887360580144,3.9411973357506e-05,0.00926181373901391,0.00413825720253813,7.8823946715012e-05,0.00271942616166791,0.00425649312261065,0.00019705986678753,0.000512355653647578,0.00756709888464115,0.00212824656130533,0.0107594687265991,0.00520238048319079,0,0.0171047964371576,0,7.8823946715012e-05,0.000275883813502542,0.000118235920072518,7.8823946715012e-05,0.00118235920072518,0.00039411973357506,0.00106412328065266,0.000157647893430024,0.000157647893430024,0.00126118314744019,0,0,0.00145824301422772,0.00295589800181295,0.000315295786860048,0.000433531706932566,0,0.00201001064123281,0,3.9411973357506e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9411973357506e-05,0,0,0,0,0
"Y_68",0.0777610818933133,0.00976709241172051,0.0229151014274981,0.296393688955673,0.0033809166040571,0.0927873779113449,0.00150262960180316,0.00150262960180316,0.00901577761081893,0.0875281743050338,0.000751314800901578,0.00525920360631104,0.0206611570247934,0.01427498121713,0.00262960180315552,0.0803906836964688,0.00262960180315552,0.0199098422238918,0.00488354620586026,0,0,0.00375657400450789,0.00225394440270473,0.00788880540946657,0.0507137490608565,0.0450788880540947,0.00864012021036815,0.00150262960180316,0.0184072126220887,0.000375657400450789,0.0304282494365139,0,0.0146506386175808,0,0.00150262960180316,0,0,0.000751314800901578,0,0.00788880540946657,0.000751314800901578,0,0.00563486100676183,0.00450788880540947,0.000375657400450789,0,0.012396694214876,0.00262960180315552,0.00112697220135237,0.0033809166040571,0,0.00300525920360631,0,0,0,0,0,0.00300525920360631,0.00150262960180316,0,0,0,0.00112697220135237,0.000375657400450789,0,0.00112697220135237,0.00638617580766341,0,0.00150262960180316,0,0.0033809166040571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_73",0.18508763043258,0.175119035558707,0.0972343227636511,0.0674298450005065,0.00178300070914801,0.104487893830412,0.000992807213048323,0.00151960287711478,0.00585553641981562,0.0635599230067875,0.00314051261270388,0.00929996960794246,0.00814507142133522,0.0162698814709756,0.00131698916016614,0.0221254178907912,0.000425488805592139,0.0312025124100902,0.00907709451929896,0.000121568230169182,0.000567318407456185,0.000445750177287002,0.00522743389727484,0.00917840137777328,0.0137979941242022,0.018296018640462,0.00277580792219633,0.0142032215580995,0.0172221659406342,0.00081045486779455,0.015013676425894,0.00016209097355891,0.016958768108601,0.00208692128457097,0.00536926349913889,6.07841150845912e-05,0,0.000628102522540776,0.000466011548981866,0.00496403606524162,0.0180123594367339,8.1045486779455e-05,0.00611893425184885,0.011305845405734,8.1045486779455e-05,0.000182352345253774,0.00974571978522946,0.00200587579779151,0.00103332995643805,0.00713200283659204,0,0.000344443318812684,2.02613716948637e-05,0.000121568230169182,4.05227433897275e-05,0,0,0.00241110323168879,0.00188430756762233,0,0.000141829601864046,0.000202613716948637,0.00526795664066457,2.02613716948637e-05,0,6.07841150845912e-05,0.00032418194711782,0,0,0,0.000911761726268868,0,8.1045486779455e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02613716948637e-05,0,2.02613716948637e-05,0,0,0
"Z_26",0.141949721170191,0.4180956073122,0.0508752572093162,0.0541257865386336,0.0164613962365431,0.0103480153878269,0.0368890346822533,0.0857364387319954,0.00718695016849074,0,0.0195926400858856,0.00733605701845943,0.0199206751558167,0.0105269436077893,0.0166403244565055,0.00205767452956789,0.00498016878895417,0.00011928547997495,0.000864819729818388,0.00011928547997495,0.00915516058807742,0.01500014910685,0.00733605701845943,0.00223660274953031,5.9642739987475e-05,0,0.0203679957057227,0,0.0004771419198998,0.00441356275907315,0,0.00152088986968061,0,0.00241553096949274,0.00241553096949274,0.000536784659887275,5.9642739987475e-05,0.00101392657978708,0.000745534249843438,0.0002385709599499,0,0.00396624220916709,0.0009542838397996,5.9642739987475e-05,0.0009542838397996,0.00292249425938628,0.000149106849968688,5.9642739987475e-05,0,2.98213699937375e-05,0,0.000805176989830913,0.00035785643992485,0.00113321205976203,0.00196821041958668,0.000626248769868488,0.00468195508901679,0,0.00184892493961173,0.00035785643992485,0.000506963289893538,0.00292249425938628,0.00059642739987475,5.9642739987475e-05,8.94641099812126e-05,0,0,0.00256463781946143,5.9642739987475e-05,0.00035785643992485,0,0,0,2.98213699937375e-05,5.9642739987475e-05,0,0,0,0,5.9642739987475e-05,0,0,0,0,0,0,0,0,0,0,0,0
"Z_29",0.222355875018336,0.253454598797125,0.0558896875458413,0.0977556109725686,0.0201261552002347,0.00592636056916532,0.0264045767933108,0.0200088015255978,0.0155787003080534,0.00020536893061464,0.0113246296024644,0.0112072759278275,0.0117060290450345,0.00868417192313334,0.00886020243508875,0.00343259498313041,0.0121167669062638,0.000117353674636937,0.000850814141117794,0.00020536893061464,0.00654246736100924,0.12873698107672,0.00583834531318762,0.0021417045621241,0,0,0.00663048261698694,0,0.000352061023910811,0.00296318028458266,0,0.00190699721285023,0,0.00352061023910811,0.00296318028458266,0.000469414698547748,0,0.00360862549508581,0.0109138917412351,0.000381399442570045,0,0.000528091535866217,0.000880152559777028,0.000146692093296171,0.00181898195687252,0.00346193340178964,5.86768373184685e-05,0,0,0,0,0.000909490978436262,0.00293384186592343,0.00264045767933108,0.00190699721285023,0.000762798885140091,0.00225905823676104,0,0.0131729499779962,0.000176030511955406,0.00108552149039167,0.00178964353821329,0,2.93384186592343e-05,0,0.000117353674636937,0,0.00146692093296171,0,0.00020536893061464,0,0,0.000176030511955406,0.000264045767933108,0,0,0,0,0,0,0,0,0,0,0,0,2.93384186592343e-05,0,0,0,0,0
"Z_2",0.6,0.0417582417582418,0.0615384615384616,0,0.0395604395604396,0.0175824175824176,0.0285714285714286,0.0087912087912088,0,0,0.0153846153846154,0.0703296703296704,0.0043956043956044,0.0043956043956044,0.0153846153846154,0,0.021978021978022,0,0,0.0021978021978022,0.010989010989011,0,0.0087912087912088,0,0,0,0,0,0,0.0087912087912088,0,0.010989010989011,0,0.0021978021978022,0.0065934065934066,0,0,0,0,0,0,0.0021978021978022,0,0,0.0021978021978022,0,0,0,0,0,0,0,0,0,0.0043956043956044,0,0.0021978021978022,0,0,0,0.0065934065934066,0,0,0,0,0,0,0,0,0,0,0.0021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_41",0.136491777603759,0.568050117462803,0.047768206734534,0.0176977290524667,0.020203602192639,0.00446358653093187,0.0311667971808927,0.0270947533281128,0.00649960845732185,0,0.0221613155833986,0.00924040720438528,0.0122944400939702,0.010806577916993,0.014487079091621,0.000156617071260767,0.00516836335160532,0,0.0062646828504307,0.000156617071260767,0.0108848864526233,0.000234925606891151,0.00837901331245106,0.000391542678151919,0,0,0.00313234142521535,0,0.000156617071260767,0.00305403288958496,0,0.00274079874706343,0,0.0043069694596711,0.0028974158183242,0.000313234142521535,0,0.00227094753328113,0.00642129992169146,0.000156617071260767,0,7.83085356303837e-05,0.000313234142521535,0,0.00140955364134691,0.00305403288958496,0,0,0,0,0.00101801096319499,0.000704776820673453,7.83085356303837e-05,0.000939702427564604,0.00187940485512921,0,0.00062646828504307,0,0.00109631949882537,0.000156617071260767,0.00062646828504307,0.00101801096319499,0,0,0,0.000234925606891151,0,0.00101801096319499,0,0,0,7.83085356303837e-05,0.000156617071260767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_47",0.175156095957936,0.169405192244496,0.0323693723299375,0.318107131120605,0.0169240880709826,0.00361485376273414,0.0152809727242852,0.0103516266841932,0.00755833059480775,0.00131449227735787,0.00673677292145908,0.0221820571804141,0.0476503450542228,0.00525796910943148,0.00377916529740388,0.00345054222806441,0.00624383831744988,0.000985869208018403,0.00164311534669734,0.00542228064410121,0.00361485376273414,0.010515938218863,0.00230036148537627,0.000821557673348669,0,0,0.00657246138678935,0,0.000164311534669734,0.00164311534669734,0,0.00213604995070654,0,0.00131449227735787,0.00328623069339468,0.000164311534669734,0,0.000657246138678935,0.0414065067367729,0.000328623069339468,0,0.000164311534669734,0.00624383831744988,0,0.00312191915872494,0.0234965494577719,0,0.00115018074268814,0,0,0.00443641143608281,0.000164311534669734,0.00525796910943148,0.00575090371344068,0.000328623069339468,0,0.0108445612882024,0.000164311534669734,0.0014788038120276,0,0.000328623069339468,0.00361485376273414,0,0.000164311534669734,0,0,0,0.0014788038120276,0,0.00246467302004601,0,0.000492934604009201,0.000328623069339468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164311534669734,0,0,0,0,0
"Z_50",0.194258373205742,0.170717703349282,0.0288995215311005,0.230239234449761,0.0243062200956938,0.00574162679425837,0.0191387559808612,0.0244976076555024,0.00535885167464115,0.000574162679425837,0.0109090909090909,0.0231578947368421,0.0216267942583732,0.0107177033492823,0.00708133971291866,0.00382775119617225,0.0112918660287081,0.00076555023923445,0,0.000382775119617225,0.0116746411483254,0.0160765550239234,0.00631578947368421,0.00191387559808612,0,0,0.00937799043062201,0,0.00076555023923445,0.0030622009569378,0,0.00287081339712919,0,0.00191387559808612,0.00363636363636364,0,0,0.0030622009569378,0.037511961722488,0.000191387559808612,0,0.00172248803827751,0.00133971291866029,0,0.00382775119617225,0.0361722488038277,0,0,0,0,0.00688995215311005,0.0015311004784689,0.0225837320574163,0.0200956937799043,0.0015311004784689,0,0.00401913875598086,0,0.000191387559808612,0,0.000382775119617225,0.0061244019138756,0,0,0,0,0,0.00114832535885167,0,0.000574162679425837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_57",0.589167127836193,0.119604316546763,0.0507747648035418,0.00802434975096846,0.0422661870503597,0.00200608743774211,0.0261483121195351,0.00726342003320421,0.00332042058660764,0,0.0159103486441616,0.030852241283896,0.00242114001106807,0.00989208633093525,0.0146651909241837,0,0.0150802434975097,0,0.000276701715550636,0.00408135030437189,0.00809352517985612,6.91754288876591e-05,0.00698671831765357,0.00172938572219148,0,0,0.000276701715550636,0,0,0.00387382401770891,0,0.00221361372440509,0,0.00380464858882125,0.00345877144438296,0.000207526286662977,0,0.0105838406198118,0.00179856115107914,0,0,0.000622578859988932,0.000968456004427227,0,0.00228278915329275,0.00283619258439402,0,0,0,0,0,0.00159103486441616,0.000345877144438296,6.91754288876591e-05,0.0018677365799668,0,0,0,0.000207526286662977,0.00131433314886552,0.00145268400664084,0.000484228002213614,0,0,0,0,0,0.000276701715550636,0.000207526286662977,0,0,0.000276701715550636,0.000276701715550636,6.91754288876591e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_58",0,0,0,0,0,0,0,0,0,0,0,0,0,0.915841584158416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198019801980198,0,0,0.0148514851485149,0,0.0495049504950495,0,0,0
"Z_9",0.373015873015873,0.0992063492063492,0.0357142857142857,0,0.0317460317460318,0.0753968253968254,0,0.00793650793650794,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0753968253968254,0.0515873015873016,0,0.00396825396825397,0,0,0.0357142857142857,0.0515873015873016,0,0.00793650793650794,0,0.00396825396825397,0.00793650793650794,0,0,0,0,0,0.00396825396825397,0,0.0158730158730159,0,0,0.0119047619047619,0,0,0,0,0.0357142857142857,0,0,0,0,0.00396825396825397,0,0,0,0,0.00396825396825397,0,0,0,0,0,0,0,0,0.00396825396825397,0.00396825396825397,0,0.00793650793650794,0,0,0,0,0,0,0,0,0,0.00396825396825397,0,0,0,0,0,0,0.00793650793650794,0,0,0,0,0,0,0,0,0,0,0,0,0
