"","EUKAP2_00000006","EUKAP2_00000026","EUKAP2_00000031","EUKAP2_00000019","EUKAP2_00000044","EUKAP2_00000005","EUKAP2_00000051","EUKAP2_00000069","EUKAP1_00000108","EUKAP2_00000018","EUKAP2_00000042","EUKAP2_00000002","EUKAP1_00000028","EUKAP2_00000189","EUKAP1_00000034","EUKAP2_00000017","EUKAP1_00000069","EUKAP1_00000305","EUKAP2_00000186","EUKAP1_00000465","EUKAP1_00000536","EUKAP300000541","EUKAP1_00000186","EUKAP1_00000156","EUKAP1_00000177","EUKAP2_00000074","EUKAP1_00001000","EUKAP1_00000225","EUKAP2_00000246","EUKAP2_00000030","EUKAP2_00000022","EUKAP1_00000039","EUKAP2_00000125","EUKAP1_00000676","EUKAP1_00000072","EUKAP2_00000154","EUKAP1_00000459","EUKAP2_00000193","EUKAP1_00000329","EUKAP1_00000033","EUKAP1_00001012","EUKAP2_00000240","EUKAP2_00000191","EUKAP1_00000522","EUKAP2_00000530","EUKAP2_00000095","EUKAP1_00000082","EUKAP1_00000206","EUKAP1_00001406","EUKAP1_00000011","EUKAP1_00001616","EUKAP1_00000092","EUKAP2_00000195","EUKAP300002053","EUKAP1_00001538","EUKAP1_00001949","EUKAP1_00000145","EUKAP1_00000188","EUKAP1_00000560","EUKAP1_00000598","EUKAP1_00000190","EUKAP1_00001516","EUKAP1_00000085","EUKAP2_00000109","EUKAP300000070","EUKAP1_00000101","EUKAP1_00000129","EUKAP1_00000043","EUKAP1_00003304","EUKAP2_00002016","EUKAP1_00000916","EUKAP2_00000670","EUKAP1_00000326","EUKAP1_00001471","EUKAP1_00001769","EUKAP1_00001961","EUKAP1_00001111","EUKAP1_00001411","EUKAP1_00008425","EUKAP2_00010875","EUKAP300005273","EUKAP1_00002420","EUKAP1_00002617","EUKAP1_00000434","EUKAP1_00005382","EUKAP300002647","EUKAP1_00016976","EUKAP2_00000251","EUKAP1_00009728","EUKAP1_00013009","EUKAP2_00006487","EUKAP300006653","EUKAP1_00001258","EUKAP1_00002171","EUKAP2_00001865","EUKAP300002640","EUKAP2_00004825","EUKAP2_00016502","EUKAP2_00003459","EUKAP1_00000128","EUKAP2_00005315","EUKAP2_00001784","EUKAP1_00005518","EUKAP1_00010297","EUKAP2_00002133","EUKAP1_00057446","EUKAP2_00044418","EUKAP300018830","EUKAP300156660","EUKAP300243013","EUKAP300021552","EUKAP300050198","EUKAP1_00392433","EUKAP301198149","EUKAP300118644","EUKAP300121790"
"Y_50",0.0901053276558913,0.062243202755793,0.0157090727967263,0.104399891718703,0.0969239537026821,0.117914058624246,0.0171872655819816,0,0.0166745907068628,0.0273274201611869,0.00536261620962349,0.0156059525573064,0.00226364270873653,0.000307481866956014,0,0.000102997181304647,3.91900718484651e-05,0,0.00865846448231457,0.00146027700037181,0,0,0.00612173907992745,0.000616473410869955,1.30633572828217e-05,0.142283244389799,7.83801436969301e-05,0.000446911633862532,0,0.00407387286949793,0.00518570638643807,0.00334160078770976,0.00478138910412437,0.00253173416523244,0.00445067681840331,0.00404374085939702,9.72203411421993e-05,0.0123153573894392,0,0.000144944739399706,5.07437521733601e-05,0.00227421044744201,0.0107902258089342,0,0.00257315798798899,0.00333582394754731,0.00205167116735315,0.000136410412990664,0.000187154165164025,0,0,0.00128093308766668,0.00648540239105364,0,1.30633572828217e-05,5.07437521733601e-05,0.00144747551075824,0.000127614218912364,0,0,0,0,0,0,8.2647306901451e-05,0,0,0,0,0.0019843209686426,0.015082894530655,0,0,0,1.88401974452692e-05,0,0,0,0,5.22534291312867e-05,0,0,0,0,0,0,0,0,0,0,0.000131881382116885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_51",0.0126850902399636,0.201591072885915,0.0078600980471309,0.0990664220065758,0.00679552063921464,0.159908547232356,0.00413043841121599,0,0.00329628786061833,0.00510279180516151,0.00336399535665911,0,0,0.000274458334112669,0,0.000518359805885053,2.34984491023592e-05,0,0.00887238992604322,0.000493467431149544,0,0,0.000258482940125952,0.00102074421778339,0,0,0,0.000290898369977103,0,0.00965518423139237,0.000337430626304105,0.00151467629081065,0.000933808834611878,0.00570149322285787,0.00123176561782691,0.0031623555792421,0,0.00386210920658582,0,0,0,0.00168947634090911,0,0,0.00217820856820931,0,0.0051572229734097,0,0.000502384411898336,0,0,0,0.00102826727289903,0,0,0.000314396819079462,0.000375975185637748,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44584382871536e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_52",0.00626305068502247,0.21395622662116,0.0396919703467428,0.121786733431049,0.00317699292284707,0.233907093315634,0.0206156357855516,0,0.00391400174924241,0.000702468338992968,0.0228275773725321,0,0,0.00256174805386656,0,0.000828470026992907,0,0,0.0101212669925392,0,0,0,0,0.000936855259711037,0,0,0,0.00214125308122004,0,0.00950161800973819,0.000510571326921596,0.000169959634586786,0.00128195425748397,0.00694582529924991,0.000531816281244944,0.00269708400943329,0,0.000127469725940089,0.000177992247448778,0,0,0.000676126847687929,0,0,0.00446257567937258,0,0.00282100842794951,0,0.000247599262179425,0,0,0.000632861324262321,0.00126217734110077,0,0,9.88845819159877e-05,0.00124749696169927,0,0,0,0,0,0,0,0.000403654132143616,0,0,0,0,0.000484922258777795,0.00070687245281342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_53",0.0573111173600905,0.181550543958146,0.0123495719888241,0.0711910873736475,0.0323659675612603,0.141459819864408,0.0212300066670651,0,0.0140530369080928,0.0034044450438041,0.00793368062492584,0.0157635977279547,0.000560061667172316,0.000441613765327878,0,0.000148387238541489,4.72426065320777e-05,0,0.00639795452711907,0.0010242725792235,0,0,0.000222021231474029,0.000495515790805212,4.72426065320777e-05,0,0.000305426112000492,0.000789615280887448,0,0.00394944194649421,0.00350359745984126,0.000815133703992063,0.00388882440495842,0.00253745762742016,0.00351137613146292,0.00321970533900087,0.000104692582306001,0.0121383628995794,0,0,0.000110232748574848,0.00229633110240621,0.000232228600715875,0,0.00182521448202921,0.000134631919003053,0.000403022793713313,0,0.000116892167520104,0,0,0.000281026941572286,0.0094019956670974,0,0,0.000209385164612003,0.000834865671447269,0,0,0,0,0,0,0,0,0,0,0,0,0.000772994782080908,0.00523009600748123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21995852141027e-05,0,0,0
"Y_57",0.0815851833109549,0.138489879849888,0.0270837627448255,0.0607061745798628,0.00477339432614083,0.0880952408273522,0.0331427738406989,0,0.0138318252712506,0.000258029391277265,0.0496389106553002,0.0108026125717915,0.000464272414012874,0.00306112720701968,0,0.00143978655194848,0.000488961333625751,0,0.00640105811772872,0.000868026793651504,0,0,0,8.52069539871213e-05,0,0,0.000585308482761361,0.00509585635899312,0,0.002835012323303,0.00570193915416658,0.000771679644515895,0.00241680676776896,0.0107300518908378,0.00298314584098026,0.00177910829001208,0,0.0018643152439992,0,0,0.000170413907974243,0.00271397625455451,0,0,0.00089030718394848,0.000798777093444674,0.000159273712825754,0,0.000587717012077262,0,0,0,0.00149548752769092,0.00195584533450301,0,0.00150512164495452,0.000818648954425749,0,0,0,0,0,0,0,0.000549479367999995,0,0,0,0,8.52069539871213e-05,0.00133229920766438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05180343742435e-05,0,0,0,0,0,0,0,0,4.93778392257555e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_58",0.172448815873708,0.0977556247380287,0.0528142636878309,0.0203652395509103,0.0297290492666358,0.0362009234255497,0.0819241788385189,0,0.0539895767729845,0.000367851002709945,0.0495064769523951,0.0125007751460815,0.000524678084352095,0.00610609499695019,0,0.000739807969457646,0.000650719865074774,0,0.0139828772938923,0.000784144837574454,0,0,0.000272603952270438,0.000402337328881618,0,0,0.000261519735241236,0.00491467813015785,0,0.00681920477079872,0.00436947022561697,0.000421633473986332,0.0188482367087786,0.0113639789162277,0.00575753070998126,0.00575260543900869,0,0.0127114035577274,0,0,0.000325152748462759,0.00444090079876475,0.000160113738745096,0,0.00357300749592925,0.00135932816546369,0.000116596177563099,0,0.00170870233000373,0,0,0.000136711629602625,0.0145838923636374,0,0,0.00137246536451177,0.00138724117742947,0,0,0,0,0,0,0,0.000160113738745096,0,0,0,0,0.000330492387584582,0.00136917870740883,0,0,0,0,0,0,0,0,0.000728309384279188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_59",0.150252102237467,0.0418060043310916,0.00906328184634295,0.0279934284897696,0.00248239695278631,0.0307163814767174,0.0890700517923632,0,0.021605864391164,0,0.0112076833840196,0.0220083061975642,3.45877144438295e-05,0.000751471642569923,0,0.000800209711964428,0,0,0.00841878117559718,0.000704309919041138,0,0,0.000687025251279427,0.000102186797465767,0,0,0.000212236945339734,0.000919699556112314,0,0.00436424712986296,0.00662183312822458,0.000724747278534292,0.00289743114719185,0.00199030560016449,0.00476197827758639,0.00441454316620278,0,0.000889822500345241,0,0,8.17494379726139e-05,0.00235977279582739,0,0,0.00201862468898625,0.000308136738263024,5.5025073936983e-05,0,0.000492072973701405,0,0,0.000279836028361671,0.00288172282529586,0,0,0.000136774511909597,0.000864674482175331,0,0,0,0,0,0,0,0.000165075221810949,0,0,0,0,4.0874718986307e-05,0.00068073824673695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13120784794605e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_6",0.0565325811211973,0.061389632991738,0.100474915258432,0.143496564469306,0.0100965520090093,0.0458003221817763,0.194661490602238,0,0.0138541143065254,0.000560081051804936,0.0426224940347426,0.0193380659900469,0.0447489459235376,0.0134975728358612,0,0.0326761420905356,0.000197221361547836,0,0.009795630065762,0.00304149284008452,0,0,0.000300745316991126,0.00079520366578423,0.00103242966458587,0,0.000161953372707235,0.00335311639882556,0,0.0037210659900082,0.00377317718767926,0.00206854428517377,0.00634179960134018,0.00105453940059804,0.00315484334486655,0.00306483089476403,0,0.00164269515549569,0.00783411806577739,0.000578329205558908,0,0.0018057002206141,0,0,0.00217119317446205,0.00233174160224577,0.000163181691374578,2.07047910886579e-05,0.00014247690028592,0,0.000517443150960277,0.00018142984512855,0.000101067318108604,0,2.07047910886579e-05,0,0.00122368605905316,0.000119315471862576,0,0,8.28191643546317e-05,0,9.9838999441261e-05,0,4.14095821773158e-05,0,0,0,0.000495510041204276,0.000641671897492225,0.00011685883452789,0,1.94764724213151e-05,1.94764724213151e-05,0,0,0,0,0,0,5.84294172639452e-05,0,0.000102295636775947,0,0,0,0,0.000141248581618577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07047910886579e-05,0,0,0
"Y_61",0.123794415522135,0.173633979457338,0.036102881891452,0.099884664125984,0.00647540971825555,0.209188461566904,0.0123815627657638,0,0.0242412796213491,0,0.0475631043431839,0.0145849849518337,0.000132705805240839,0.00248267537901778,0,0.00537008749421694,0.000434381905503813,0,0.00524933785692457,0.000270352472035416,0,0,1.68970295022135e-05,0.00162092687440489,0,0,0.00650100051305763,0.00411308799059427,0,0.00359214649273839,0.00898160144723441,0.000313632268211449,0.00383404175325899,0.0164593672687718,0.002263013995489,0.00351507263755793,0,0.0040244539534012,0,0,0.00264877925732717,0.00143298510503954,0,0,0.00109544050093114,0.000168970295022135,0.00712619060463953,0,0.0049113972668803,0,0,0.00018092646297061,0.00429312796653149,0,0,0.0031478828641271,0.000463235102954502,0,0,0,0,0,0,0,0.000149602834743052,0,0,0,0,0.000214720521975037,0.00041501444522473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_69",0.037602582227093,0.0117450804522199,0.00247671710523431,0.000841659560575815,0.00523160198262981,0.000785126639416612,0.0102333064406852,1.34799956864014e-05,0.00813859100719494,0.0915267645441548,0.000558806768973715,0.00133105432110393,0.0424424774808073,0,0,0.00254385974826913,1.34799956864014e-05,0.169459376310947,0.000128883628022458,0.000400621466360178,0,0,0.000400797972564392,0.00019071250362009,0.0286634124148078,0.0535865130918949,1.61124001031194e-05,6.98675562463829e-05,0,0.000790407021052545,0.00329131637924123,0.00427843530214465,0.000779260922183171,0.000322550402862702,0.00473169317723732,0.000198912117670559,0.0336505146640492,0.00176656803089268,0.00665290525092151,0.000123622712389646,0.000136945667874954,5.91808983784173e-05,0.000284742820220216,0.0238895774076993,0.000975839143036703,0.00308447590271552,4.02751604568622e-05,0.0169929819116186,0.000118365689957459,0.0127963601103776,0,0.00368302052713221,0.000118361796756835,0,0.0140180274231831,5.11266449271697e-05,0.000217825641993362,0.00691507035758128,0.00908905482149615,0,0.0077197451563502,0,0.0053798780419796,0,0,0.00609517605715607,0,0,0.00121302996395303,0.000123618819189022,0.000936031209982497,0,0.00179071911164455,0.016905931238442,1.34799956864014e-05,0,0.00669507822639773,0,0,0.000761132598865836,9.96247786382456e-05,0,0,0,0.00434827949918729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34799956864014e-05,0,0,0
"Y_7",0.0612542834331503,0.0860734640761764,0.0591581693384063,0.183074598332862,0.00206465678446159,0.0781609711865197,0.0689356347089342,0,0.0116889512486735,0.0011207770035876,0.021518093451952,0.00478116661924865,0.053054856451774,0.0103969360343796,0.037847505343259,0.0498008631904821,0.000270646143064732,0,0.0167824349175861,0.00152482762904294,0,0,0.00461249596695099,0.000119698251473845,0.000519180133290264,0,0.000159353813513324,0.00226129211244169,0,0.00972900270556467,0.00179620533746307,0.00250215174610019,0.00310283769953563,0.000725863865410099,0.00136711629774691,0.00501124628341201,0,0.00259900627937943,0.00686995090110917,0.00826777878445366,0,0.00310539109861482,0.000426894343649947,0,0.00329197802245519,0.00190603453630367,0.000821075916472039,0,0,0,0.00180004251574659,0.00271577826943165,0.000106723585912487,0,0,0,0.00149413020277481,0.000495604849740252,0,0,0.000186766275346852,0,0,0,0,0,0,0,0,0.00048025613660619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464355209623209,0,0,0,0,0,0.00159353813513324,0,0,0,0,0,0.00154383416895403,0,0,0,0,0,0,0,0,0,0
"Y_70",0.0211871928882644,0.00677739819134093,0.00197824150733441,0.00739318113200789,0.010683172253428,0.00403473655127575,0.00540068478362469,0,0.00569402422717727,0.0552041114322302,0.000417401894093821,6.64487148818542e-05,0.023796437275387,0,0,0.00569105438467466,1.32897429763708e-05,0.0914194065256942,0,0.00127485022765918,0,0,0.0028396247814748,0.00301239144016762,0.0206496634842044,0.00528055727365847,0.000218055749448258,0,0,0.000301729147881506,0.00185714889929578,0.0141543197378699,0.000354888119786989,0.000386887467566056,0.00421834293362122,2.65794859527417e-05,0.0237270187180026,0.00365965390543477,0.00470122844452448,0.00260137450597254,1.32897429763708e-05,0.000178186520519146,0.00195166202138167,0.0473324995530729,0.000390822408141079,0.00247686678053776,0.000265794859527417,0.0130226868404481,0.000168831718117798,0.0112576010439145,0,0.00268653282565709,1.32897429763708e-05,0,0.00101299030870679,0.000204766006471887,0,0.00832494806160516,0.00789277150328366,0,0.00642347516962636,0,0.00320238278241183,0,0,0.00015947691571645,0,0,0.000345533317385642,0.000128962489188685,0.0103460286403713,0,0.0019555969619567,0.0280467795567873,0,0,0.00612078092367244,0.000751130389754393,0,0.0241370705541252,0,0,0,3.98692289291125e-05,0.000155541975141427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_71",0.107239037206315,0.0833401331731805,0.116708164304607,0.0723930831245518,0.0508012874781918,0.0311937160518699,0.030355009432708,0.000171149144254279,0.0165553497277331,0.0691194391382136,0.0162437676026214,0.0178982975346062,0.00245442291811182,0.0019932372816723,0,0.0239165941146591,0.000165991634021645,0,0.0117615714026204,0.00121397433647584,0,0,0.00076692355732166,0.00364058533601496,0,0,0.000372134574490795,0.00137480846026485,0.00254863149029318,0.00625179364309672,0.00332430349666856,0.00814207390353394,0.00938790889340155,0.000392993513420322,0.00587832139519337,0.00299927320826845,0,0.00803216390265569,0,0,0.000106547960056163,0.00229717973314389,0.0065469876455146,0,0.00238443532568208,0.000405332901295124,0.00109015837631123,0,2.44498777506112e-05,0,0,0.00139050988896174,0.000504927881708112,0,2.44498777506112e-05,0.000248089716327197,0.00123147123458327,7.33496332518337e-05,0,0,0,0,0,0,0.000255042695970373,0,0,0,0,0.000214891389522868,0,0,6.63966536086581e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_72",0.0335994449733828,0.0349440860579186,0.0776810217597249,0.00993049804158273,0.0124903476033639,0.0169871068143412,0.0106248103598093,3.29507909871831e-05,0.00382331137175935,0.06395937544564,0.0867146862747685,0.000168873839191082,0.0225013200583158,0.000936001417652733,0,0.00171858891588894,2.78030064317622e-05,1.85353376211748e-05,6.07537974189453e-05,0.000185353376211748,0,0,0.0070153933640985,0.000963820990192792,0.0161602533387609,0,9.88523729615494e-05,0.00789683323529626,0,0.00121299529861595,0.00298718194431427,0.00857232030900644,0.00225307142127299,0.00466153801507568,0.00261853927554543,7.10493665297872e-05,0.02580247544524,0.0013870252054166,0.00388920467067957,0.0117427915458778,5.66339131637789e-05,0.000102972257216716,0.00473359871579742,0.0037244755649061,0.00155691866185379,0.00180096175182983,0.00113063074572922,0.0159790446959667,0.000238895305420615,0.0113093000445973,0,0.00376770535889583,0.000148282700969398,9.26766881058738e-06,0.0326211256992825,0.00015857827008024,6.59015819743663e-05,0.00479637518160028,0.00356897271267247,0,0.00563560487605442,0,0.0027235921825251,0,0,0.00603001131676281,0,0,0.000680634858265601,0,0.00163209619569289,0,0.00515267476371192,9.4732488706383e-05,0,0,0,0.000579734967757691,0,0.00211297050743489,0.000124591295738654,0,0,0,0.00159088907008708,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85353376211748e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_74",0.0669243498260743,0.0100053960434643,0.00290800739662739,0.0263400629871764,0.0158357179752835,0.00718815368172438,0.00684328003954901,4.85273240273583e-05,0.0333325302107273,0.0907576522308565,0.000600674913586396,0.000260505363718406,0.071103776390833,0,0,0.00118784706475476,0.000494691146389762,2.07639040292356e-05,0.000843798809321297,0.00014582560988113,0,0,0.00105263805076567,6.44612117870529e-05,0.0197684365173183,0.000933862935328756,0,6.76000100337286e-05,0,0.000497108025160902,0.00465649785801476,0.0112966015416763,2.94546380209881e-05,0.000377354617255029,0.0033945168137395,0.00106060312400915,0.013634597857812,0.000860698254355583,0.00675501808137627,0.00287905802204777,0.000336796107743888,0.000208117321968837,8.52251158162885e-05,0,0.00108354026901047,0.00281147074720841,0.000751088413314163,0.0121126331897268,0.000484065556576089,0.00844118984891105,0,0.00160214685287051,0,0,0.00660798478779765,0.000292373139237796,0.000196522433607834,0.00184671832882922,0.00339742845065423,0,0.00713067399806296,0,0.00340129067975259,0,6.61524298099182e-05,5.19097600730889e-05,0,0,0.00100846246133137,0.000120231689582353,0,0,0.000294790018008936,4.53885257806827e-05,0,0,1.03819520146178e-05,0.000218499273983454,0,1.90726860063703e-05,0,0,0,0,0.000793345623393648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03819520146178e-05,0,0,0
"Y_9",0.040036097112594,0.0374791797419702,0.0910757347511128,0.063501908327796,2.53511129138569e-05,0.0199201665330763,0.105835976451136,0,0.0113443437877387,0.00162949347811538,0.0221913124362241,0.0272632962332129,0.0218075007088405,0.0115069725400442,0,0.0216187250061662,0,0,0.00572069238151121,0.00149223844396478,0,0,0.000114517486011578,0,0.000530634762214606,0,5.15771816261569e-05,0.00185327871534788,0,0.0023944129471438,0.00208581351056481,0.000584836811236092,0.00760111733185181,6.38152601838638e-05,0.00331405265843019,0.00199752209326553,7.60533387415707e-05,0.00359292620310312,0.00232797281956461,0.000168719535033064,0.000267499119293162,0.00160064254200775,3.84641472700069e-05,0,0.0019485697790347,0.000720330631169311,0,0,5.15771816261569e-05,2.62260687123e-05,0.00038201660530474,3.84641472700069e-05,0.000231659839418485,0,0,2.53511129138569e-05,0.000808622048468589,0.000139868598925435,0,0,0,0,0,0,3.933910306845e-05,0,0,0,0.000193195692148478,0.00223269305849828,0,0,2.62260687123e-05,7.69282945400139e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_1",0.07945278978604,0.0303310445064075,0.0886453004877021,0.0570689195398946,0.0137245755424725,0.0248629679536769,0.00063628410085103,0,0.043520508309016,0,0.0123851857752247,0.00825294914304388,0.00407396284873696,0.0232910887252751,0.00287580118579264,0.00458012639539941,0.000149039037528912,0,0.00678657087611961,0.000732533804305614,0,0,0.00100625222352967,0.00357895911395695,2.65118375354596e-05,0,0.00418663998929857,0.00583757736537626,0,0.00433650393922689,0.00313936633183151,0.00151487161857838,0.00329479228682338,0.00412387946126814,0.00153260118203822,0.00217950754002176,0,0.00375134273666214,0,0.0015858070873153,0.000168504211487706,0.00181276761440712,0,0,0.00181109279763592,0.000279506837232261,0.000200509332307037,0,0.000200509332307037,0,8.69987473857886e-05,0.000259026290661827,0.00209788886944752,0,0,0,0.00110214614950925,9.05220791741218e-05,0,9.60153624579933e-05,0,0.000181044158348244,0,0,9.60153624579933e-05,0,0,0,0,0.00020403266409537,0,0,2.65118375354596e-05,6.40102416386622e-05,0,0,0,0.000132975758880041,0,0,0,0,0,0,0,0,0,3.20051208193311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_10",0.118103360460245,0.02356623738651,0.0924506075604813,0.0429297179762134,0.0267105919632994,0.0382751792657497,0,5.81711005972233e-05,0.00772515239192239,0.00451017206434173,0.00873982106514919,0.00985766889780175,0.0179860561506611,0.0243928058668243,0.0056206603309705,0.00451767390147673,0.000346196001266497,0,0.00405909854225937,0.00301767993614303,0,0,0.00469728228743872,0.00165228629794279,0.000500186695265689,0,0.000193337548194043,0.00423304572358767,0,0.00206174848397682,0.00819915527476191,0.00553276642405569,0.00391317580585855,0.000885729550727037,0.00182566735880772,0.00104085248565297,0,0.0124053087943488,0.00177712030608776,0.00298399428658187,0.000192771427730674,0.000923378043531783,0,0,0.000943334530860892,0.00583565272788376,0.000942202289934155,0,1.93903668657411e-05,0,0.00406306138550295,0.00154273754230876,0.000691825882069626,0,0,0.000134034206670082,0.000251508648791266,0.000230419920535419,0,0.000153990693999192,0,0,0,0,5.81711005972233e-05,0,0,0.000116342201194447,7.75614674629644e-05,0.00302051053845988,0.000463104322924312,0,0,0,0,0,0,0,0,0,0,0,0.00021046343320631,0,0,0,0,0,0,0.000115776080731078,0,0,0,0,0,0,0,0,0,0.000115776080731078,0.011329638418208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z_11",0.0938487363144531,0.0196232252730376,0.0230446778552632,0.0517075473374253,0.0318427017617908,0.0302249490047286,0.000482245016425791,0,0.0126008227566446,0.00419432531124419,0.00204281178060933,0.0100187960750713,0.0159780506300081,0.00566970738404596,0.0165381095530053,0.00282443168100637,0.000433402295889402,0,0.00664243263506955,0.00304097074769576,0,0,0.00114533545371683,0.00052617388042194,0.000381778484572277,0,0.000402406398265086,0.00097240108851297,0,0.00198103609370111,0.00520039533399201,0.00559510678493611,0.00146266521477035,0.000214082138419273,0.00175156406063989,0.00124323700313002,0,0.00514374961196443,0.00112727252246435,0.000613923554244033,0.000312091742002668,0.000910517347434543,0,0,0.000905387382553892,0.00224685009760772,0.00067067733044181,0,1.80629312524837e-05,0,0.00110140658972068,0.000580470728349597,0.000229580087231431,0,7.9946672330911e-05,7.73816898905855e-05,0.000939056316788739,5.93187586381019e-05,3.86908449452928e-05,0.000126440518767386,0,5.4188793757451e-05,3.61258625049673e-05,0,0.000779054917956712,0,0,7.9946672330911e-05,0.00014963341490052,0.00215910042378562,0,0,0,6.18837410784273e-05,0,0,0,0,0,0,0,0,0.000358585588439142,0,0,0.000464290139343513,0,1.80629312524837e-05,0,0,0,0,0,0,0,0,0,0,0,3.61258625049673e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
